Generation	ID	Survival_Time	Response_Time	Capture_Time	Luminance_Difference	Contrast_Difference	Colour_Difference	GabRat_Edge_Disruption	BgLocal_Luminance	BgLocal_Contrast	BgLocal_A	BgLocal_B	Target_Luminance	Target_Contrast	Target_A	Target_B	Image_ID	X_Coordinate	Y_Coordinate	Rotation	Flip	speckling_intensity	speckling_sigma	pttn_x	pttn_y	pttn_width	pttn_aspect_ratio	pttn_angle	pttn_coverage	pttn_CS_sigma	pttn_CS_height	pttn_CS_angle	pttn_E_sigma	pttn_E_noise	EE_intensity	EE_sigma	unit_C_0	pttn_L	pttn_A	pttn_B	unit_C_1	top_L	top_A	top_B	unit_C_2	bottom_L	bottom_A	bottom_B	unit_C_N	col_sigma	col_height	Parent1	Parent2
2	Gen2_Mut0_ID2	1348	1095	1348	6.557	1.123	12.5509	0.3614	57.6156	18.6683	2.2798	9.1936	51.0586	19.7912	12.9857	2.6431	0.jpg	176.9367	319.5928	42.2102	none	0.17	0.7104	0.5372	0.750439654	0.1415	0.0692	0.8315	0.0794	1	0.16309246	0.5456	0.287	0.372982803	0.3367	0.8361	0.181287257	0.64	0.7703	0.9698	0.181287257	0.64	0.7703	0.554270754	0.735	0.0968	0.7666	0.586661565	0.9442	0.271599741	0.983257941	none	none
2	Gen1_Mut1_ID9	686	486	686	11.8145	13.4052	24.2271	0.2805	53.5595	17.0266	1.9024	11.1955	41.745	3.6214	-19.8317	21.8998	1.jpg	812.5249	635.4223	-66.4748	Horiz	0.7096	0.6105	0.8915	0.1192	0.7086	1	0.4092	0.2257	0.9758	0.0094	0.440770094	0.646743895	0.712412219	0.9238	0.3524	0.3989	0.448316595	0.684964255	0.399361754	0.9828	0.541619255	0	0.2601	0.8874	0.1207	0.6421	0.5032	0.0416	0.685585524	0.7233	none	none
2	Gen1_Mut1_ID1	701	701	1071	1.099	1.5323	4.6931	0.332	55.97	17.9315	2.3434	9.1681	54.871	16.3991	6.8638	7.9066	2.jpg	206.588	345.3147	-0.1748	Horiz	0.8079	0.4725	0.5686	0.3378	0.9147	0.286	0.6448	0.3794	0.9826	0.8252	0.645747571	0.197200968	0.198910621	0.3016	0.9716	0.0343	0.248	0.0249	0.0669	0.846	0.3224	0.7311	0.3178	0.0714	0.3879	0.4037	0.05431916	1	0.055899749	0.242974149	none	none
2	Gen1_Mut1_ID8	529	529	789	0.4292	14.0863	17.2155	0.3672	57.2374	17.9229	1.4616	10.2	56.8082	3.8366	-13.8555	18.0587	2.jpg	982.0118	773.0994	54.2459	Horiz	0.9116	0.9354	0.9438	0.5607	0.3104	0.5424	0.5699	0.0858	0.3608	0.9471	0.1698	0.4363	0.7491	0.56	0.3808	0.1361	0.685	0.6209	0.6188	0.4552	0.5257	0.2271	0.8676	0.2751	0.6989	0.3354	0.1083	0.9042	0.1218	0.4814	none	none
2	Gen2_Mut0_ID11	975	975	1282	0.3941	16.0071	5.7545	0.4165	52.227	18.5824	2.4952	9.3192	51.8329	34.5895	-3.1837	8.3895	0.jpg	431.5597	218.2704	-33.1559	Horiz	0.8097	0.27	0.2076	0.0832	0.8076	0.6728	0.7197	0.8424	0.5907	0.0758	0.316180749	0.9348	0.4794	0.7296	0.230340052	0.4008	0.4343	0.7773	0.1151	0.3809	0.266	0.109966581	0.747817256	0.280287324	1	1	0	0.645987969	0.649114411	0.441897719	none	none
2	Gen2_Mut0_ID10	740	740	1304	3.3695	1.7021	7.2195	0.3994	54.5927	18.1716	1.9222	10.8144	57.9622	16.4695	7.3125	15.6171	1.jpg	771.2243	393.1261	22.8902	Horiz	0.9238	0.4657	0.1446	0.4647	0.5984	0.6407	0.645	0.3531	0.8234	0.1277	0.2907	0.3275	0.9929	0.1786	0.5875	0.5444	0.5586	0.2607	0.5435	0.4271	0.5351	0.188	0.7934	0.7715	0.1789	0.8233	0.4401	0.9345	0.2298	0.1946	none	none
2	Gen0_Mut0_ID6	2547	2547	2793	0.1138	7.0175	9.772	0.2705	55.2208	18.5481	1.8046	9.7427	55.3346	11.5306	0.3417	0.0808	3.jpg	242.5992	606.8264	57.3947	Horiz	0.7096	0.6105	0.8915	0.1192	0.7086	1	0.4092	0.2257	0.9758	0.0094	0.440770094	0.646743895	0.712412219	0.9238	0.3524	0.3989	0.448316595	0.684964255	0.399361754	0.9828	0.541619255	0	0.2601	0.8874	0.1207	0.6421	0.5032	0.0416	0.685585524	0.7233	none	none
2	Gen2_Mut0_ID4	738	738	946	4.2828	12.714	6.7412	0.2724	50.3621	17.6736	2.3246	10.3619	54.6449	30.3875	6.519	5.0845	2.jpg	263.7469	685.3624	26.6363	none	0.3651	0.2664	0.3208	0.4647	0.0196	0.9117	0.645	0.3531	0.8161	0.351	0.809	0.3275	0.711	0.5179	0.3759	0.7249	0.0558	0.2607	0.1071	0.4271	0.8824	0.188	0.763	0.7715	0.1789	0.8233	0.4572	0.9078	0.2298	0.1946	Par_Gen0_Mut0_ID4	Par_Gen0_Mut0_ID6
2	Gen1_Mut0_ID5	948	948	1186	1.8976	6.1106	9.9175	0.3347	54.7863	19.1508	2.8863	11.8063	56.6839	13.0402	-0.0031	2.319	3.jpg	518.656	263.3517	-66.6833	Horiz	0.9238	0.4657	0.1446	0.0541	0.5984	0.6407	0.2302	0.1952	0.8234	0.1277	0.2907	0.3275	0.711	0.5179	0.3759	0.5444	0.5586	0.4695	0.2162	0.4271	0.8824	0.188	0.7934	0.7715	0.1789	0.429	0.4572	0.9345	0.5143	0.1946	Par_Gen0_Mut0_ID6	Par_Gen0_Mut0_ID4
2	Gen1_Mut0_ID7	702	702	942	0.4949	7.7515	11.3887	0.3325	52.3835	17.563	2.4082	11.8303	52.8784	25.3145	11.54	5.0248	1.jpg	927.1553	702.1408	62.3402	none	0.5839	0.5449	0.5999	0.8756	0.2634	0.098	0.2043	0.5472	0.5097	0.1517	0.3923	0.067	0.737	0.3943	0.9296	0.325	0.3389	0.0422	0.4701	0.2721	0.1706	0.7251	0.3591	0.7062	0.8873	0.6617	0.1214	0.2951	0.2418	0.4256	none	none
2	Gen0_Mut1_ID4	823	823	1126	12.2082	2.8356	7.1518	0.356	51.9703	19.3789	3.8726	11.1339	39.7621	22.2145	9.5679	6.8082	0.jpg	994.364	297.6985	-58.4422	Horiz	0.9116	0.9354	0.9438	0.5607	0.3104	0.5424	0.5699	0.0858	0.3608	0.9471	0.1698	0.4363	0.7491	0.56	0.3808	0.1361	0.685	0.6209	0.6188	0.4552	0.5257	0.2271	0.8676	0.2751	0.6989	0.3354	0.1083	0.9042	0.1218	0.4814	none	none
2	Gen2_Mut0_ID1	746	746	952	15.3379	10.2064	9.788	0.2895	52.7312	20.2026	2.1548	10.5139	68.069	9.9962	-6.4144	5.7838	2.jpg	429.9278	387.8129	54.1252	Horiz	0.1019	0.895	0.8928	0.7202	0.1379	0.0265	0.4252	0.3446	0.3462	0.1248	0.3432	0.7784	0.0471	0.0281	0.1172	0.6101	0.451	0.8072	0.0361	0.7116	0.1334	0.3374	0.6486	0.4413	0.7229	0.0143	0.761	0.1241	0.3577	0.997	none	none
2	Gen2_Mut0_ID9	1452	1153	1452	6.3074	8.1131	7.8907	0.3837	52.5522	17.9712	1.7069	9.6423	58.8596	9.8581	-0.5451	2.0799	3.jpg	200.4084	758.816	-25.7709	none	0.9782	0.9436	0.1201	0.2467	0.4281	0.8512	0.9281	0.6062	0.6191	0.9075	0.110305592	0.9131	0.8592	0.3281	0.6181	0.6582	0.7245	0.317	0.5123	0.77	0.505925411	0.3101	0.9696	0.77	0.505925411	0.3101	0.744268568	0.998471093	0.34007307	0.546741957	none	none
2	Gen2_Mut0_ID8	1413	1198	1413	4.3409	8.0973	14.1286	0.2523	54.7865	17.1898	2.1213	11.1995	59.1274	25.2871	13.5559	2.901	1.jpg	825.6449	754.5375	-31.5337	Horiz	0.2254	0.2664	0.3649	0.4647	0.0196	0.9117	0.5413	0.3531	0.8137	0.4255	0.9386	0.1732	0.9929	0.2634	0.5875	0.7249	0.0558	0.3129	0.4344	0.5352	0.5351	0.6283	0.7554	0.4207	0.0901	0.6919	0.4401	0.9078	0.2298	0.1462	Par_Gen0_Mut0_ID6	Par_Gen0_Mut0_ID4
2	Gen1_Mut1_ID4	710	710	1000	3.2745	6.5454	14.996	0.3006	50.2635	20.8646	2.7344	11.1756	53.538	14.3193	13.9543	1.2261	0.jpg	958.9246	670.6991	41.905	Horiz	0.4375	0.8284	0.614310215	0.6568	0.1707	0.8999	0.2241	0.9979	0.679542005	0.187825361	0.024271028	0.2682	0.9429	0.7556	0.383	0.7331	0.935909124	0.085154282	0.7611	0.7494	0.255718149	0.8301	1	0.3385	0.2382	0.4641	0.2768	0.7784	0	0.3321	none	none
2	Gen2_Mut0_ID5	524	524	794	44.2601	8.2402	8.0203	0.2147	57.2773	18.3351	1.4136	9.9862	13.0172	10.0949	9.1502	7.8718	2.jpg	1038.7397	730.2388	64.7706	Horiz	0.7841	0.4657	0.1887	0.0541	0.5984	0.6407	0.2302	0.1952	0.821	0.1426	0.4203	0.3275	0.711	0.5179	0.5875	0.5444	0.5586	0.5217	0.5435	0.4271	0.7239	0.2154	0.7934	0.4207	0.7239	0.2154	0.4401	0.9345	0.5143	0.1462	Par_Gen1_Mut0_ID7	Par_Gen1_Mut0_ID5
2	Gen0_Mut1_ID12	627	627	937	9.0473	4.8973	5.3993	0.2424	56.6394	18.6263	1.5335	9.9752	65.6867	23.5236	-1.128	14.6729	1.jpg	761.0859	224.2293	-56.3601	Horiz	0.7841	0.4657	0.5999	0.8756	0.5984	0.098	0.2043	0.1952	0.7432	0.2021	0.3923	0.1732	0.737	0.3943	0.9296	0.5005	0.3389	0.5217	0.4701	0.391	0.1706	0.3831	0.3591	0.7062	0.8873	0.6617	0.3764	0.2951	0.4462	0.1462	Par_Gen1_Mut0_ID5	Par_Gen0_Mut0_ID14
2	Gen2_Mut0_ID0	573	573	806	6.403	19.8424	4.0168	0.3472	52.0566	17.7608	2.5966	11.4574	58.4596	37.6032	5.6875	14.0227	3.jpg	948.3919	278.6018	9.9478	none	0.5839	0.5449	0.1887	0.0541	0.2634	0.6407	0.1265	0.5472	0.5875	0.1517	0.4203	0.067	0.9929	0.2634	0.5875	0.5435	0.3689	0.0422	0.5586	0.3018	0.0901	0.6396	0.7858	0.4207	0.0901	0.2976	0.1851	0.9345	0.3099	0.4256	Par_Gen1_Mut0_ID5	Par_Gen0_Mut0_ID14
2	Gen1_Mut0_ID11	891	891	1092	8.1081	1.9118	7.504	0.3173	53.7415	18.9617	2.2915	10.0136	45.6334	17.0499	9.1142	6.8893	0.jpg	527.022	748.1497	-51.6078	Horiz	0.5839	0.5449	0.5999	0.8756	0.2634	0.098	0.2043	0.5472	0.5097	0.1517	0.3923	0.067	0.737	0.3943	0.9296	0.325	0.3389	0.0422	0.4701	0.2721	0.1706	0.7251	0.3591	0.7062	0.8873	0.6617	0.1214	0.2951	0.2418	0.4256	none	none
3	Gen3_Mut0_ID1	1379	1379	1614	3.3025	13.9869	8.5449	0.3374	53.2177	18.1473	1.9633	10.2852	56.5202	4.1604	-1.0622	2.2938	1.jpg	512.5513	213.5822	-1.3169	Horiz	0.3086	0.8301	0.2988	0.5804	0.6394	0.9223	0.4909	0.807	0.5884	0.7713	0.5779	0.8085	0.7663	0.8998	0.7657	0.5907	0.887	0.2061	0.1557	0.3481	0.1251	0.4586	0.6235	0.0577	0.6127	0.0536	0.1201	0.4159	0.9296	0.7854	none	none
3	Gen3_Mut0_ID9	1357	605	1357	24.4899	15.8664	12.2044	0.257	53.3491	17.8385	3.8591	11.3321	28.8592	1.9721	6.1246	-0.6602	0.jpg	1112.4866	321.0425	-13.8891	none	0.9238	0.4657	0.1446	0.0541	0.5984	0.6407	0.1265	0.1952	0.8234	0.1872	0.2907	0.1732	0.9929	0.2634	0.3759	0.5444	0.5586	0.4695	0.2162	0.4207	0.2486	0.2702	0.7858	0.7715	0.1197	0.429	0.4572	0.9345	0.5143	0.1946	Par_Gen1_Mut0_ID7	Par_Gen1_Mut0_ID5
3	Gen3_Mut0_ID10	549	549	819	21.3964	3.5132	9.8033	0.2948	51.2533	17.455	2.9242	11.8153	72.6497	20.9682	-4.9501	17.6547	3.jpg	957.8756	391.3822	3.1225	Horiz	0.9116	1	0.2988	0.5804	0.3762	0.6184	0.4301	0.0858	0.5884	0.970276615	0.396408375	0.5107	0.7663	0.8998	0.3808	0.5907	0.983971876	0.2061	0.6188	0.3481	0.3922	0.4586	0.477348729	0	1	0.318189342	0.1083	1	0.9296	0.640493488	Par_Gen0_Mut0_ID12	Par_Gen0_Mut0_ID7
3	Gen3_Mut0_ID5	762	762	1076	1.132	8.9881	6.2445	0.2435	56.8329	17.9937	1.6003	10.5637	57.9649	26.9817	1.0565	4.3429	2.jpg	957.4756	769.1965	-56.2686	none	0.423029474	0.895	0.8928	0.7202	0.6394	0.7431	0.4909	0.7145	0.774613999	0.1248	0.3432	0.7784	0.0471	0.0281	0.7657	0.7116	0.368455148	0.157167087	0.323090741	0.567229871	0.1251	0.297331368	0.6235	0.1344	0.6347	0.0143	0.1201	0.343	0.3577	0.997	Par_Gen0_Mut0_ID7	Par_Gen0_Mut0_ID1
3	Gen0_Mut0_ID6	911	911	1080	1.1594	6.3076	10.4733	0.3583	56.5001	17.8397	1.5291	10.489	55.3407	11.5321	0.34	0.0834	1.jpg	860.4112	360.9443	-46.24	Horiz	0.3086	0.8301	0.9438	0.5607	0.5736	1	0.4909	0.807	0.3608	0.9471	0.5779	0.7341	0.950828367	0.720056603	0.7657	0.1361	0.8365	0.746471269	0.1557	0.716118267	0.900261009	0.3354	0.8676	0.125378575	0.6342	0.3354	0.1201	0.4159	0.1218	0.756455774	Par_Gen0_Mut0_ID12	Par_Gen0_Mut0_ID7
3	Gen0_Mut0_ID14	729	729	992	11.1704	2.8198	6.3843	0.2163	55.5765	18.1415	2.2034	9.1091	66.747	15.3218	-3.9044	7.2504	2.jpg	234.7883	342.943	-34.143	none	0.3086	0.8301	0.2988	0.5804	0.6394	0.2057	0.4909	0.3446	0.3946	0.7713	0.3432	0.7784	0.1909	0.4954	0.7657	0.5907	0.56	0.687	0.1557	0.7116	0.1632	0.3677	0.3591	0.0577	0.3402	0.0536	0.1201	0.2951	0.4721	0.4256	Par_Gen1_Mut0_ID11	Par_Gen0_Mut0_ID7
3	Gen2_Mut1_ID11	710	710	957	4.9531	11.5065	6.2064	0.373	50.2235	19.4171	2.288	10.0967	55.1766	30.9236	-3.6856	8.4129	0.jpg	229.4147	619.4778	-24.7561	none	0.1019	0.6616	0.5999	0.8756	0.2634	0.7431	0.4252	0.807	0.54	0.1517	0.5779	0.6225	0.8085	0.7987	0.7671	0.6101	0.778	0.3263	0.0361	0.3481	0.1251	0.4283	0.6235	0.7062	0.5219	0.6617	0.2493	0.4159	0.8152	0.7854	Par_Gen1_Mut0_ID11	Par_Gen0_Mut0_ID7
3	Gen3_Mut0_ID8	631	631	868	0.4392	9.6141	11.3548	0.2886	53.5462	19.4529	3.1434	11.0252	53.9854	9.8388	0.0506	0.0996	3.jpg	417.399	685.6741	11.0358	none	0.2254	0.2664	0.3649	0.0541	0.0196	0.9117	0.1265	0.1952	0.8137	0.4255	0.9386	0.1732	0.711	0.6027	0.3759	0.7249	0.0558	0.5217	0.1071	0.5352	0.8824	0.6283	0.7554	0.4207	0.0901	0.2976	0.4572	0.9078	0.5143	0.1462	none	none
3	Gen3_Mut0_ID3	709	709	963	6.7626	14.912	15.2631	0.2809	54.1592	17.2172	2.1044	9.6382	60.9218	32.1292	-13.0178	7.5694	3.jpg	177.5547	324.4214	49.3693	Horiz	0.1019	0.2664	0.5529	0.7113	0.0196	0.9117	0.3655	0.3446	0.8137	0.4255	0.9386	0.7784	0.711	0.6027	0.7671	0.7249	0.3522	0.5217	0.0503	0.6763	0.1632	0.3956	0.3591	0.4207	0.2493	0.2976	0.2909	0.9078	0.5143	0.1462	Par_Gen0_Mut0_ID6	Par_Gen1_Mut0_ID11
3	Gen3_Mut0_ID7	4034	4034	4318	6.15	1.0129	4.8182	0.3565	56.2851	18.1085	1.5873	10.1211	50.135	19.1215	2.2086	14.899	2.jpg	1077.9551	771.9736	-59.8151	none	0.7841	0.4657	0.1887	0.0541	0.5984	0.6407	0.1265	0.1952	0.821	0.2021	0.4203	0.1732	0.9929	0.2634	0.5875	0.5444	0.5586	0.5217	0.5435	0.4207	0.0901	0.2976	0.7858	0.4207	0.0901	0.2976	0.4401	0.9345	0.5143	0.1462	Par_Gen0_Mut0_ID4	Par_Gen0_Mut0_ID6
3	Gen2_Mut0_ID8	633	633	910	3.3988	6.1762	14.2561	0.3315	55.7164	19.1644	2.8738	12.3537	59.1152	25.3406	13.5452	2.9008	1.jpg	1054.4485	329.6186	59.5107	Horiz	0.9238	0.4657	0.1446	0.0541	0.5984	0.6407	0.2302	0.1952	0.8234	0.1277	0.2907	0.3275	0.711	0.5179	0.3759	0.5444	0.5586	0.4695	0.2162	0.4271	0.8824	0.188	0.7934	0.7715	0.1789	0.429	0.4572	0.9345	0.5143	0.1946	Par_Gen0_Mut0_ID6	Par_Gen0_Mut0_ID4
3	Gen0_Mut2_ID4	703	703	891	20.1092	0.2907	7.2676	0.2607	51.4949	18.4304	2.2793	9.9798	31.3856	18.1396	9.544	9.7747	0.jpg	349.3093	569.5387	8.1567	none	0.9238	0.4657	0.1446	0.4647	0.5984	0.6407	0.645	0.3531	0.975054223	0.1277	0.2907	0.494932755	0.9929	0.1786	0.460252986	0.5444	0.5586	0.2607	0.719143337	0.4271	0.5351	0.373308069	0.522275523	0.7715	0.1789	0.968088441	0.602074591	0.9345	0.2298	0.341741963	none	none
3	Gen3_Mut0_ID0	903	903	1195	6.1471	5.1827	12.3769	0.3684	51.4171	18.5782	2.8171	12.075	57.5642	13.3954	-0.1967	0.0706	1.jpg	1141.6383	625.1919	-17.0156	Horiz	0.3086	0.8301	0.5999	0.8756	0.2634	0.9223	0.4909	0.807	0.5884	0.1517	0.3923	0.067	0.737	0.8998	0.9296	0.325	0.3389	0.1733	0.4701	0.2721	0.1706	0.7251	0.5574	0.0577	0.1706	0.6617	0.1204	0.2951	0.2418	0.4256	Par_Gen0_Mut0_ID7	Par_Gen0_Mut0_ID14
3	Gen0_Mut0_ID7	735	735	989	13.2109	4.8407	8.1225	0.29	49.1031	17.1406	2.1287	11.652	62.3139	12.2999	6.3428	18.5958	3.jpg	928.3951	728.6351	-35.5343	Horiz	0.1019	0.6616	0.5999	0.8756	0.2634	0.7431	0.4252	0.807	0.54	0.1517	0.5779	0.6225	0.8085	0.7987	0.7671	0.6101	0.778	0.3263	0.0361	0.3481	0.1251	0.4283	0.6235	0.7062	0.5219	0.6617	0.2493	0.4159	0.8152	0.7854	Par_Gen1_Mut0_ID11	Par_Gen0_Mut0_ID7
3	Gen2_Mut1_ID6	621	621	838	20.4301	15.1585	8.385	0.2863	52.2075	18.7831	2.7291	9.8266	31.7774	3.6246	4.4566	1.6214	0.jpg	459.6057	260.7914	-7.9868	Horiz	0.3086	0.8301	0.2988	0.5804	0.6394	0.2057	0.4909	0.3446	0.3946	0.7713	0.3432	0.7784	0.1909	0.4954	0.7657	0.5907	0.56	0.687	0.1557	0.7116	0.1632	0.3677	0.3591	0.0577	0.3402	0.0536	0.1201	0.2951	0.4721	0.4256	Par_Gen1_Mut0_ID11	Par_Gen0_Mut0_ID7
3	Gen2_Mut0_ID2	725	725	799	0.7216	0.5435	13.4921	0.3281	51.7871	20.2994	3.1981	11.9184	51.0656	19.7559	12.9931	2.6397	2.jpg	759.776	361.5285	42.7505	Horiz	0.2254	0.2664	0.1446	0.0541	0.0196	0.9117	0.2302	0.1952	0.8137	0.1277	0.9386	0.1732	0.711	0.6027	0.3759	0.5805	0.0558	0.5217	0.1071	0.5352	0.8824	0.2761	0.7934	0.4207	0.1789	0.429	0.4572	0.9078	0.5143	0.1462	Par_Gen1_Mut0_ID7	Par_Gen0_Mut0_ID6
3	Gen1_Mut1_ID5	578	578	709	21.5708	0.2429	16.9449	0.2725	51.6449	19.5151	2.3955	10.7014	73.2157	19.758	-11.1391	0.5061	0.jpg	576.0786	323.7458	-14.9167	Horiz	0.9238	0.4657	0.3649	0.0541	0.5984	0.6407	0.1265	0.1952	0.8234	0.4255	0.2907	0.3275	0.711	0.5179	0.3759	0.6888	0.5586	0.4695	0.2162	0.4271	0.8824	0.5402	0.7554	0.7715	0.0901	0.2976	0.4572	0.9345	0.5143	0.1946	Par_Gen1_Mut0_ID7	Par_Gen0_Mut0_ID6
3	Gen3_Mut0_ID2	563	563	745	18.1025	9.4273	8.103	0.418	51.4176	19.8983	2.4535	10.7957	33.3151	10.471	10.4726	11.9584	2.jpg	1097.0475	369.6629	28.1826	none	0.3651	0.2664	0.3208	0.4647	0.0196	0.9117	0.645	0.3531	0.8161	0.351	0.809	0.3275	0.711	0.5179	0.635253678	0.7249	0.0558	0.2607	0	0.4271	1	0.188	0.763	0.7715	0.1789	0.8233	0.281178573	0.9078	0.2298	0.1946	Par_Gen0_Mut0_ID4	Par_Gen0_Mut0_ID6
3	Gen3_Mut0_ID11	881	881	1144	2.7757	0.1936	4.7618	0.3028	51.1211	16.1579	2.656	11.7877	48.3454	15.9642	6.3211	8.7477	3.jpg	1079.0769	687.2667	-55.7759	Horiz	0.2254	0.6616	0.4119	0.2184	0.2634	0.0265	0.1862	0.1952	0.3462	0.1517	0.3432	0.1732	0.0471	0.3943	0.3759	0.6101	0.1546	0.8072	0.2951	0.7554	0.4156	0.0901	0.0929	0.6617	0.8824	0.5701	0.7062	0.3577	0.5705	0.4256	Par_Gen0_Mut0_ID6	Par_Gen1_Mut0_ID11
3	Gen2_Mut0_ID9	649	649	871	3.0425	8.4848	10.648	0.3405	55.8155	18.3526	2.8568	12.1688	58.858	9.8679	-0.5498	2.0805	1.jpg	994.8891	387.0025	4.7922	Horiz	0.9116	0.743132538	0.9438	0.5607	0.3104	0.5424	0.5699	0.200948076	0.3608	0.817663421	0	0.4363	0.7491	0.56	0.580437295	0.1361	0.685	0.6209	0.6188	0.4552	0.5257	0.418229057	0.8676	0.48234861	0.6989	0.3354	0	0.9042	0.1218	0.4814	none	none
3	Gen3_Mut0_ID4	1315	1103	1315	1.2101	5.2017	12.8404	0.2689	54.6391	19.4908	1.7882	10.0956	55.8492	14.2891	11.7724	18.1697	2.jpg	1047.4707	573.3594	45.6423	none	0.5839	0.5449	0.2988	0.5804	0.6394	0.098	0.2043	0.5472	0.5097	0.7713	0.5779	0.8085	0.7663	0.3943	0.7657	0.5907	0.887	0.07498	0.1557	0.3481	0.1251	0.4586	0.4252	0.7062	0.8324	0.0536	0.1211	0.4159	0.9296	0.7854	Par_Gen0_Mut0_ID7	Par_Gen0_Mut0_ID14
3	Gen1_Mut1_ID11	596	596	852	12.0407	0.2077	16.6704	0.3288	54.0618	18.3188	3.1307	9.6663	42.0211	18.1111	19.4356	6.1948	0.jpg	850.5984	250.4558	3.5477	Horiz	0.1019	0.6616	0.5999	0.8756	0.2634	0.0265	0.4252	0.3446	0.3462	0.1517	0.3432	0.7784	0.0471	0.3943	0.7671	0.6101	0.451	0.8072	0.0361	0.7116	0.1632	0.3374	0.3591	0.7062	0.2493	0.6617	0.2493	0.2951	0.3577	0.4256	Par_Gen0_Mut0_ID14	Par_Gen0_Mut0_ID1
3	Gen3_Mut0_ID6	792	792	1077	6.7943	0.8029	13.083	0.3371	53.378	18.6614	1.7049	9.643	46.5838	19.4644	12.1307	1.7393	3.jpg	291.0827	304.8377	-69.5206	none	0.2254	0.2664	0.1446	0.0541	0.0196	0.9117	0.1524	0.1952	0.8137	0.1277	0.9386	0.1732	0.711	0.6027	0.3759	0.5352	0.0558	0.2761	0.1071	0.5352	0.8824	0.2761	0.7554	0.4207	0.1789	0.2976	0.4572	0.9078	0.5143	0.1462	Par_Gen0_Mut0_ID6	Par_Gen2_Mut0_ID9
3	Gen2_Mut1_ID3	1460	1176	1460	10.9457	3.1311	2.0479	0.2914	56.8951	18.2971	1.4552	9.7639	67.8408	15.1661	-0.1308	8.4685	1.jpg	805.4108	286.9598	-32.221	none	0.5839	0.5449	0.5999	0.8756	0.5141	0.9223	0.4193	0.807	0.5097	0.1517	0.5779	0.8085	0.7663	0.7987	0.9296	0.325	0.887	0.2061	0.4701	0.3481	0.1342	0.7251	0.5706	0.1874	0.8873	0.1752	0.1201	0.4159	0.9296	0.7854	Par_Gen0_Mut0_ID14	Par_Gen0_Mut0_ID7
4	Gen4_Mut0_ID11	932	932	1377	0.212	4.5026	11.2847	0.3595	53.7233	17.9373	2.3052	11.3357	53.9353	13.4347	11.8953	17.2834	1.jpg	804.8296	788.283	-69.5318	Horiz	0.3086	0.8301	0.2988	0.5804	0.3887	0.098	0.276	0.5472	0.5884	0.7713	0.3923	0.067	0.737	0.4954	0.7657	0.5907	0.3389	0.0422	0.1557	0.2721	0.1615	0.4586	0.412	0.5765	0.6127	0.5401	0.1214	0.2951	0.2418	0.4256	Par_Gen0_Mut0_ID14	Par_Gen0_Mut0_ID7
4	Gen3_Mut1_ID5	1147	1147	1634	4.9764	12.7524	8.0861	0.3154	58.563	17.8696	2.4382	11.4378	63.5394	30.622	0.0474	3.7132	2.jpg	875.9687	806.2474	33.2966	Horiz	0.2254	0.2664	0.3208	0.0541	0.0196	0.9117	0.2302	0.1952	0.8137	0.1277	0.9386	0.1732	0.711	0.6027	0.3759	0.5805	0.0558	0.5217	0.1071	0.5352	0.8824	0.2761	0.7934	0.4207	0.1789	0.2976	0.4572	0.9078	0.5143	0.1462	Par_Gen0_Mut0_ID6	Par_Gen2_Mut0_ID9
4	Gen4_Mut0_ID2	775	775	2331	7.6264	7.3225	8.2696	0.2594	50.3011	19.2578	2.6664	9.9296	57.9274	11.9353	0.3676	1.9859	0.jpg	490.3778	161.6724	40.7911	Horiz	0.5839	0.5449	0.5999	0.8756	0.5141	0.9223	0.4193	0.807	0.5097	0.1517	0.5779	0.8085	0.7663	0.7987	0.9296	0.325	0.887	0.2061	0.4701	0.3481	0.1342	0.7251	0.5706	0.1874	0.8873	0.1752	0.1201	0.4159	0.9296	0.7854	Par_Gen0_Mut0_ID14	Par_Gen0_Mut0_ID7
4	Gen3_Mut1_ID6	976	976	1835	1.8219	0.1108	9.8762	0.258	51.0962	16.7186	2.1241	11.4677	52.9181	16.6078	2.9987	1.6303	3.jpg	854.2963	806.688	-9.9828	Horiz	0.8388	0.4657	0.5999	0.8756	0.5147	0.098	0.1265	0.5472	0.745	0.1801	0.3923	0.1732	0.737	0.3943	0.9296	0.325	0.3389	0.384	0.4701	0.2721	0.2486	0.2702	0.3591	0.7715	0.1197	0.6617	0.1214	0.2951	0.4598	0.4256	Par_Gen2_Mut0_ID2	Par_Gen0_Mut0_ID14
4	Gen3_Mut0_ID1	3097	1824	3097	2.4979	14.5361	8.0339	0.3471	54.0509	18.4912	2.3851	9.5517	56.5489	3.9551	-1.0634	2.2955	0.jpg	277.6649	273.2616	-37.5981	none	0.2254	0.2664	0.3649	0.0541	0.0196	0.9117	0.1265	0.1952	0.8137	0.4255	0.9386	0.1732	0.711	0.6027	0.3759	0.7249	0.0558	0.5217	0.1071	0.5352	0.8824	0.6283	0.7554	0.4207	0.0901	0.2976	0.4572	0.9078	0.5143	0.1462	none	none
